PropertyID,State,Peril,InsuredValue_USD,ConstructionType,OccupancyType,YearBuilt,TotalDamage_USD,HazardScore,Loss_Ratio,Loss_Amount_USD
P04257,OHIO,Wildfire,3866452.769492161,Masonry,Commercial,1954,250000.0,0.805792388206018,0.17066690015741812,659875.5087742914
P04258,INDIANA,Wildfire,2803765.027422624,Masonry,Industrial,2007,250000.0,0.805792388206018,0.07791117133958107,218444.6174474493
P04259,WASHINGTON,Tornado,2126779.248738285,Wood,Industrial,1986,250000.0,0.805792388206018,0.1983906080916322,421933.02843385306
P04260,PENNSYLVANIA,Wildfire,3204290.714158796,Steel,Commercial,1975,250000.0,0.805792388206018,0.06348838408226626,203435.23957175287
P04261,PUERTO RICO,Earthquake,4282304.071189038,Steel,Commercial,1958,250000.0,0.805792388206018,0.12064892816823114,516655.39627941005
P04262,ALABAMA,Earthquake,2386527.9833701216,Wood,Commercial,1964,250000.0,0.805792388206018,0.23095044523348848,551169.7003215089
P04263,ALABAMA,Hurricane,4337526.707909231,Wood,Commercial,1975,250000.0,0.805792388206018,0.29696192697455764,1288080.2894843344
P04264,WASHINGTON,Flood,559611.8412993443,Masonry,Industrial,2012,25500.0,0.6578007741111218,0.06637371612143564,37143.51749259657
P04265,FLORIDA,Wildfire,3300112.6877661846,Wood,Residential,2019,250000.0,0.805792388206018,0.2969882832050978,980094.80152304
P04266,WASHINGTON,Earthquake,1732582.3004722297,Wood,Industrial,1976,250000.0,0.805792388206018,0.22790606309788644,394866.01109370525
P04267,WISCONSIN,Flood,1994905.103633604,Concrete,Commercial,2003,6000.0,0.5640045748420413,0.058598374609027594,116898.19657218295
P04268,WEST VIRGINIA,Flood,2897996.779431088,Wood,Residential,1980,10108550.0,1.045643926593353,0.6437158313866489,1865486.4062273137
P04269,OKLAHOMA,Hurricane,2451592.311658104,Wood,Industrial,1981,250000.0,0.805792388206018,0.12216755038510091,299505.02725821745
P04270,PENNSYLVANIA,Flood,1970719.2486982867,Concrete,Commercial,1951,0.0,0.0,0.0,0.0
P04271,INDIANA,Flood,1610784.7669166839,Masonry,Residential,1967,5000.0,0.5521867402939868,0.08579072627426947,138190.39502531217
P04272,OHIO,Tornado,3129744.9809345077,Masonry,Residential,1977,1948500.0,0.9389121136918566,0.412717948113405,1291701.9266495178
P04273,FLORIDA,Hurricane,2577340.2939651636,Wood,Commercial,2020,250000.0,0.805792388206018,0.1523234512550886,392589.3686355783
P04274,ILLINOIS,Hurricane,1684214.715003314,Wood,Residential,1974,250000.0,0.805792388206018,0.4753991327131068,800674.2148152278
P04275,MISSOURI,Wildfire,1104308.9925000381,Steel,Industrial,1988,250000.0,0.805792388206018,0.08545426905668987,94367.91776682038
P04276,VIRGINIA,Flood,3894894.1602223855,Concrete,Industrial,1998,66000.0,0.7194514692795484,0.06202456505124737,241579.11620843684
P04277,VIRGINIA,Wildfire,4018603.1301866504,Steel,Industrial,1953,250000.0,0.805792388206018,0.05426256357846645,218059.7078483774
P04278,CALIFORNIA,Earthquake,1147561.822202993,Wood,Residential,2001,250000.0,0.805792388206018,0.2860313185919733,328238.6211705297
P04279,ARKANSAS,Flood,1382080.1648985415,Steel,Residential,2017,0.0,0.0,0.0,0.0
P04280,PUERTO RICO,Earthquake,1271800.8102572858,Steel,Commercial,2006,250000.0,0.805792388206018,0.08919479623069788,113438.01411693507
P04281,ILLINOIS,Tornado,4434391.7533250535,Masonry,Commercial,1962,5091000.0,1.001176227529096,0.2898404138476972,1285265.9409465492
P04282,CALIFORNIA,Flood,3893238.8672030675,Concrete,Residential,2014,65150.0,0.7186111209078194,0.0923699716643703,359618.36384617246
P04283,KENTUCKY,Wildfire,465410.26392490533,Masonry,Industrial,2012,250000.0,0.805792388206018,0.11073113838290317,51535.40833949218
P04284,OKLAHOMA,Wildfire,4180063.1541527202,Masonry,Residential,2020,250000.0,0.805792388206018,0.1994013033238096,833510.0409138869
P04285,OHIO,Flood,280573.92155637895,Steel,Industrial,1974,5000.0,0.5521867402939868,0.05390919751035,15125.514953436279
P04286,INDIANA,Wildfire,1340678.9758167623,Concrete,Commercial,1972,250000.0,0.805792388206018,0.07885274052097517,105716.21140200591
P04287,OHIO,Flood,4603057.782073413,Wood,Residential,1979,5000.0,0.5521867402939868,0.21030095849327884,968027.463569985
P04288,OKLAHOMA,Hurricane,4335223.3443544265,Concrete,Residential,2010,250000.0,0.805792388206018,0.07067432899445668,306389.0009033535
P04289,FLORIDA,Wildfire,3929029.1221506125,Masonry,Residential,1956,250000.0,0.805792388206018,0.2622864536599516,1030531.1147755571
P04290,OHIO,Flood,2341981.422635323,Steel,Industrial,2003,5000.0,0.5521867402939868,0.0430156991569813,100741.96830732013
P04291,OHIO,Flood,1674929.0949980381,Wood,Commercial,1966,5000.0,0.5521867402939868,0.2310409185976079,386977.15669420676
P04292,PUERTO RICO,Wildfire,4419574.603948237,Masonry,Industrial,2009,250000.0,0.805792388206018,0.11374298947853201,502695.62767647166
P04293,FLORIDA,Hurricane,3319663.0423191395,Steel,Commercial,2015,250000.0,0.805792388206018,0.09036047744117032,299966.3374477654
P04294,FLORIDA,Wildfire,1547993.3897341879,Masonry,Industrial,1987,250000.0,0.805792388206018,0.16189984553745765,250619.8906909705
P04295,WISCONSIN,Flood,2369659.8020306965,Steel,Commercial,1962,6000.0,0.5640045748420413,0.05082937709368805,120448.33166117244
P04296,ALABAMA,Hurricane,4419351.089081934,Concrete,Industrial,2001,250000.0,0.805792388206018,0.027364083661434464,120931.49293088955
P04297,OKLAHOMA,Earthquake,4526931.636783286,Masonry,Residential,2001,250000.0,0.805792388206018,0.3272690686636928,1481524.7006742726
P04298,TENNESSEE,Tornado,3330580.2604614743,Concrete,Industrial,1981,23865000.0,1.1013353429655577,0.07196391791854262,239681.60448496783
P04299,WISCONSIN,Wildfire,3689523.717513466,Concrete,Residential,1958,250000.0,0.805792388206018,0.07350342479754775,271192.6291090198
P04300,VIRGINIA,Flood,292559.3828211373,Steel,Residential,1966,66000.0,0.7194514692795484,0.10913829871982526,31929.433315621
P04301,PENNSYLVANIA,Hurricane,3062542.487422222,Wood,Residential,1989,250000.0,0.805792388206018,0.31327045426795697,959404.0762496783
P04302,WISCONSIN,Hurricane,3476063.5850177873,Concrete,Industrial,2003,250000.0,0.805792388206018,0.057069006143181555,198375.4940874698
P04303,MISSISSIPPI,Earthquake,199848.02069313504,Masonry,Residential,2003,250000.0,0.805792388206018,0.23404612418459067,46773.65466919013
P04304,MISSOURI,Wildfire,4234909.040985652,Masonry,Industrial,1977,250000.0,0.805792388206018,0.10827668713303988,458541.9212676854
P04305,NEBRASKA,Hurricane,4648596.557088631,Steel,Commercial,2021,250000.0,0.805792388206018,0.1238148193043925,575565.14273495
P04306,FLORIDA,Earthquake,1265888.6168520614,Concrete,Industrial,1999,250000.0,0.805792388206018,0.027647471633384928,34998.61962544225
P04307,ARKANSAS,Flood,4244400.0702151265,Wood,Industrial,1967,0.0,0.0,0.0,0.0
P04308,TEXAS,Earthquake,3361011.655274905,Wood,Industrial,1962,250000.0,0.805792388206018,0.16057339149021166,539689.0403256216
P04309,PUERTO RICO,Wildfire,2945409.5167759727,Masonry,Commercial,1982,250000.0,0.805792388206018,0.1345437203521717,396286.3543477316
P04310,PENNSYLVANIA,Earthquake,4231317.271076828,Steel,Commercial,1964,250000.0,0.805792388206018,0.138039554920703,584089.152827729
P04311,OHIO,Hurricane,1499491.625151498,Concrete,Commercial,1987,250000.0,0.805792388206018,0.08237965881253213,123527.60847222974
P04312,PENNSYLVANIA,Hurricane,3975195.2706655846,Masonry,Residential,1955,250000.0,0.805792388206018,0.17387196741088493,691175.0225530704
P04313,ALABAMA,Tornado,1641151.761574196,Steel,Industrial,1994,7450000.0,1.0258597670819702,0.10639220297132247,174605.75132414527
P04314,FLORIDA,Earthquake,3958537.0602495614,Wood,Industrial,2008,250000.0,0.805792388206018,0.22375256187051173,885732.8084902037
P04315,TENNESSEE,Flood,2310164.628206642,Masonry,Residential,1997,4350000.0,0.990978496017681,0.4427710448093686,1022874.0061127014
P04316,INDIANA,Wildfire,673032.8103160941,Steel,Residential,1990,250000.0,0.805792388206018,0.17382271286175313,116988.38893411319
P04317,PUERTO RICO,Tornado,1969447.3154993535,Wood,Industrial,2023,250000.0,0.805792388206018,0.20148443761074714,396812.9847673829
P04318,PUERTO RICO,Earthquake,1244117.063717778,Steel,Residential,2004,250000.0,0.805792388206018,0.16147479871869969,200893.5524463279
P04319,TEXAS,Flood,592604.5988524737,Masonry,Residential,2010,106000.0,0.7501667685028206,0.1215276041807147,72017.81712501464
P04320,NEBRASKA,Tornado,640406.6352759585,Concrete,Commercial,1951,2905000.0,0.9648036837947814,0.08374931802926527,53633.61896577794
P04321,ALABAMA,Hurricane,3922349.852669844,Steel,Residential,1951,250000.0,0.805792388206018,0.18928754412355092,742451.9708052465
P04322,OKLAHOMA,Wildfire,4418849.477360091,Concrete,Residential,1959,250000.0,0.805792388206018,0.0865825639873603,382595.31762404373
P04323,CALIFORNIA,Earthquake,4642932.685219269,Masonry,Industrial,1988,250000.0,0.805792388206018,0.13138194076134668,609997.5070083983
P04324,WASHINGTON,Flood,4284336.244419228,Wood,Residential,1951,25500.0,0.6578007741111218,0.39410492175623,1688478.0003842204
P04325,TENNESSEE,Hurricane,4168098.0766986646,Steel,Residential,2014,250000.0,0.805792388206018,0.09747359405857582,406279.49992445624
P04326,INDIANA,Tornado,437295.6724313693,Wood,Residential,2015,17341000.0,1.0806324212221268,0.35423111528121437,154903.73375301255
P04327,CALIFORNIA,Wildfire,3971605.6141363806,Concrete,Commercial,2001,250000.0,0.805792388206018,0.03934313713876029,156255.4243380379
P04328,FLORIDA,Tornado,3938085.03231661,Concrete,Industrial,1993,4119000.0,0.987440993520853,0.05926095154313837,233374.66627287312
P04329,WASHINGTON,Tornado,743322.9311126046,Wood,Commercial,1983,250000.0,0.805792388206018,0.3022541992261792,224672.47730989664
P04330,ILLINOIS,Flood,3343845.2364796987,Masonry,Residential,2022,5000.0,0.5521867402939868,0.15492432952911617,518042.9813107462
P04331,TEXAS,Hurricane,2317285.9486504793,Concrete,Industrial,1994,250000.0,0.805792388206018,0.027550357189765517,63842.055596145336
P04332,FLORIDA,Earthquake,4510066.265013147,Masonry,Industrial,1981,250000.0,0.805792388206018,0.09228793185044824,416224.68810653896
P04333,PENNSYLVANIA,Flood,3507500.9757387703,Wood,Residential,1954,0.0,0.0,0.0,0.0
P04334,ARKANSAS,Wildfire,4759838.928233836,Masonry,Commercial,2012,250000.0,0.805792388206018,0.17042897569444285,811214.4730094273
P04335,FLORIDA,Tornado,614120.961845754,Concrete,Residential,2018,4119000.0,0.987440993520853,0.1675574280604327,102900.52888487365
P04336,MISSOURI,Wildfire,298975.84081672656,Wood,Commercial,2003,250000.0,0.805792388206018,0.30107840950226,90015.1706327009
P04337,ARKANSAS,Flood,4870538.853026676,Masonry,Residential,1987,0.0,0.0,0.0,0.0
P04338,OHIO,Flood,492941.5910800314,Masonry,Industrial,1958,5000.0,0.5521867402939868,0.09388919494332659,46281.88914058665
P04339,OHIO,Earthquake,1992359.5224601247,Steel,Industrial,2010,250000.0,0.805792388206018,0.08444564185308201,168246.0786762452
P04340,OHIO,Tornado,3284856.0490277186,Concrete,Commercial,1970,1948500.0,0.9389121136918566,0.09365065729685607,307628.9281169995
P04341,INDIANA,Flood,4412277.69933701,Steel,Residential,1985,5000.0,0.5521867402939868,0.08279155079562986,365299.31326908496
P04342,OHIO,Wildfire,1347428.8592482377,Masonry,Commercial,1950,250000.0,0.805792388206018,0.1271523379294113,171328.7296469731
P04343,OKLAHOMA,Earthquake,242385.23823661433,Concrete,Industrial,1971,250000.0,0.805792388206018,0.05727195688892044,13881.876914798087
P04344,ALABAMA,Wildfire,2654305.2734460286,Wood,Industrial,1964,250000.0,0.805792388206018,0.22315484555499954,592321.0833516694
P04345,OHIO,Tornado,2408448.8993339823,Wood,Commercial,1995,1948500.0,0.9389121136918566,0.240351267176461,578873.7448846754
P04346,TEXAS,Earthquake,1603776.59272649,Wood,Commercial,2014,250000.0,0.805792388206018,0.18525101932374055,297101.2485701378
P04347,TENNESSEE,Earthquake,4382106.9007571,Masonry,Commercial,1955,250000.0,0.805792388206018,0.2136214674153722,936112.1065107605
P04348,PUERTO RICO,Earthquake,3771678.64075785,Masonry,Commercial,1989,250000.0,0.805792388206018,0.1912871419676046,721473.6276108288
P04349,KENTUCKY,Hurricane,4304770.2776763085,Wood,Commercial,1984,250000.0,0.805792388206018,0.19032333172126667,819298.2215420373
P04350,VIRGINIA,Earthquake,892863.901438276,Steel,Residential,2010,250000.0,0.805792388206018,0.14934546831475867,133345.17750164185
P04351,KENTUCKY,Wildfire,3492818.598807671,Steel,Commercial,1972,250000.0,0.805792388206018,0.14125822523897433,493389.3563492527
P04352,ARKANSAS,Wildfire,4877998.503552401,Concrete,Commercial,1969,250000.0,0.805792388206018,0.08057094484717166,393024.9483943064
P04353,KENTUCKY,Tornado,3098378.069862592,Concrete,Industrial,1977,275000.0,0.8119713699260559,0.03515826979261791,108933.61209975975
P04354,WASHINGTON,Flood,939685.3899478822,Wood,Industrial,1986,25500.0,0.6578007741111218,0.10982414172929351,103200.14144658265
P04355,ILLINOIS,Flood,4979323.932893859,Masonry,Residential,1956,5000.0,0.5521867402939868,0.12676340994631097,631196.0809609017
P04356,CALIFORNIA,Hurricane,2688785.5496360534,Masonry,Commercial,1998,250000.0,0.805792388206018,0.21729786658012115,584267.3636273729
P04357,OKLAHOMA,Earthquake,4216289.189553611,Concrete,Commercial,1973,250000.0,0.805792388206018,0.07357975414359266,310233.5219656423
P04358,ALABAMA,Hurricane,831871.0924091135,Wood,Industrial,1962,250000.0,0.805792388206018,0.24367117636759747,202703.00767352708
P04359,ARKANSAS,Tornado,3363871.467013815,Concrete,Industrial,1956,13818000.0,1.065909318292665,0.0377929343632001,127130.57355909474
P04360,ILLINOIS,Tornado,4571826.721198933,Steel,Industrial,1964,5091000.0,1.001176227529096,0.049738777024779524,227397.0698816426
P04361,TEXAS,Flood,2706887.313648503,Wood,Commercial,1972,106000.0,0.7501667685028206,0.2470573063389724,668756.2882731362
P04362,OHIO,Tornado,1514434.2968655417,Wood,Commercial,2018,1948500.0,0.9389121136918566,0.20154189442281206,305221.95716916065
P04363,ALABAMA,Earthquake,724366.9569921738,Wood,Residential,2009,250000.0,0.805792388206018,0.3990703609300671,289073.3829726812
P04364,MISSOURI,Wildfire,1550128.8596678185,Steel,Industrial,1959,250000.0,0.805792388206018,0.08872766575671183,137539.31534043906
P04365,INDIANA,Tornado,1838932.594341604,Wood,Industrial,2000,17341000.0,1.0806324212221268,0.18256316520205468,335721.35501622927
P04366,WISCONSIN,Hurricane,3578780.0156261646,Concrete,Industrial,2013,250000.0,0.805792388206018,0.07023293426118923,251348.2215727302
P04367,PUERTO RICO,Earthquake,975244.8944450495,Steel,Industrial,2020,250000.0,0.805792388206018,0.09244588529933782,90157.37765063187
P04368,WEST VIRGINIA,Tornado,619913.7930054973,Masonry,Industrial,2005,250000.0,0.805792388206018,0.10483622103550065,64989.419426479915
P04369,TEXAS,Tornado,1996003.751065397,Concrete,Commercial,1981,14557500.0,1.0692892058341545,0.07802549111335755,155739.17294098146
P04370,TEXAS,Earthquake,2347402.7204047753,Concrete,Commercial,1972,250000.0,0.805792388206018,0.07837919676699587,183987.53971398727
P04371,CALIFORNIA,Tornado,3179086.755865774,Concrete,Industrial,2003,20000.0,0.6420511543572192,0.03097396335390433,98468.9166750691
P04372,MISSISSIPPI,Wildfire,3566903.376374602,Steel,Industrial,2022,250000.0,0.805792388206018,0.05768165385290759,205744.88588280714
P04373,VIRGINIA,Flood,4457460.773284638,Concrete,Commercial,2019,66000.0,0.7194514692795484,0.06474542564153682,288600.19504676777
P04374,WISCONSIN,Earthquake,1515872.4710873768,Steel,Commercial,2010,250000.0,0.805792388206018,0.06138148785674665,93046.50767642636
P04375,WASHINGTON,Hurricane,2690178.331190452,Wood,Residential,1969,250000.0,0.805792388206018,0.5053961549566799,1359605.784731432
P04376,NEBRASKA,Tornado,1893599.4633350195,Masonry,Commercial,2002,2905000.0,0.9648036837947814,0.15190589358778897,287648.91857526376
P04377,INDIANA,Flood,106966.19295185141,Wood,Residential,1964,5000.0,0.5521867402939868,0.20471775401569509,21897.878776712492
P04378,OHIO,Hurricane,2939215.931327645,Concrete,Industrial,1978,250000.0,0.805792388206018,0.03501643473583633,102920.86283386489
P04379,PUERTO RICO,Hurricane,4097400.7707885792,Steel,Industrial,2019,250000.0,0.805792388206018,0.08292783613296247,339788.5796910294
P04380,PENNSYLVANIA,Wildfire,278553.48190663103,Steel,Industrial,2014,250000.0,0.805792388206018,0.04064737242065255,11322.467118128332
P04381,TEXAS,Flood,117109.61715455417,Wood,Commercial,2011,106000.0,0.7501667685028206,0.2999064897441327,35121.93419610161
P04382,PENNSYLVANIA,Earthquake,3666310.1919026165,Concrete,Commercial,2019,250000.0,0.805792388206018,0.05182762368542433,190016.14493996467
P04383,PENNSYLVANIA,Flood,3450912.6525432826,Masonry,Industrial,1965,0.0,0.0,0.0,0.0
P04384,TENNESSEE,Flood,2088675.3161416026,Steel,Industrial,2003,4350000.0,0.990978496017681,0.06720670264861922,140372.98090143944
P04385,VIRGINIA,Hurricane,3341863.9199424577,Steel,Residential,1956,250000.0,0.805792388206018,0.14704250186496884,491396.0316806109
P04386,PUERTO RICO,Wildfire,4771591.755401904,Concrete,Commercial,2009,250000.0,0.805792388206018,0.07704481950308667,367626.4255373562
P04387,MISSISSIPPI,Wildfire,1314527.7031209879,Steel,Commercial,1959,250000.0,0.805792388206018,0.10758555243918357,141424.18913688257
P04388,OHIO,Flood,1305040.3132047607,Concrete,Residential,2002,5000.0,0.5521867402939868,0.06709019624444436,87555.41071981852
P04389,FLORIDA,Flood,1012537.803344648,Concrete,Industrial,1957,50000.0,0.7014527831408369,0.05423069145606795,54910.62520078841
P04390,WASHINGTON,Tornado,3647535.0748713766,Masonry,Industrial,1986,250000.0,0.805792388206018,0.11730250635409481,427865.00629688334
P04391,VIRGINIA,Hurricane,1830627.2670395663,Concrete,Commercial,1953,250000.0,0.805792388206018,0.05370924984500948,98321.61725851495
P04392,WISCONSIN,Earthquake,4944596.356536941,Wood,Commercial,1972,250000.0,0.805792388206018,0.2749412135214821,1359473.3226401655
P04393,MISSISSIPPI,Earthquake,3601779.6269400413,Masonry,Industrial,1958,250000.0,0.805792388206018,0.17372137076941777,625706.0940013861
P04394,INDIANA,Wildfire,1900146.7445721843,Concrete,Residential,1987,250000.0,0.805792388206018,0.10649855420886885,202362.88108162643
P04395,INDIANA,Hurricane,831011.5669109774,Concrete,Residential,1994,250000.0,0.805792388206018,0.07539406094329551,62653.33672026972
P04396,ILLINOIS,Wildfire,3000921.600985839,Masonry,Residential,1994,250000.0,0.805792388206018,0.3052685171462719,916086.8872051634
P04397,NEBRASKA,Earthquake,1545025.940172485,Steel,Commercial,1967,250000.0,0.805792388206018,0.12202192625828337,188527.04133886192
P04398,TENNESSEE,Flood,4536994.498351804,Masonry,Residential,1995,4350000.0,0.990978496017681,0.22798375726408185,1034361.0524207124
P04399,MISSOURI,Hurricane,2262881.559394726,Steel,Commercial,1951,250000.0,0.805792388206018,0.08553940073448112,193565.532523733
P04400,WISCONSIN,Hurricane,1533984.8262389156,Masonry,Commercial,1997,250000.0,0.805792388206018,0.10329369264263957,158450.95715999542
P04401,WASHINGTON,Tornado,2983903.891396336,Masonry,Industrial,1966,250000.0,0.805792388206018,0.07006375822387405,209063.5208100698
P04402,WISCONSIN,Flood,771175.0547582168,Wood,Industrial,1965,6000.0,0.5640045748420413,0.15484529680474132,119412.83024244873
P04403,TENNESSEE,Flood,2851590.456734104,Masonry,Residential,1994,4350000.0,0.990978496017681,0.25941129106911487,739734.7619817609
P04404,KENTUCKY,Wildfire,374946.24474672694,Wood,Residential,1997,250000.0,0.805792388206018,0.26442159645915164,99143.88462229334
P04405,OHIO,Hurricane,3073754.540561317,Concrete,Commercial,1973,250000.0,0.805792388206018,0.048740210451127204,149815.4431820664
P04406,VIRGINIA,Wildfire,2697802.8351170016,Steel,Industrial,2014,250000.0,0.805792388206018,0.041685658351651285,112459.68728480356
P04407,VIRGINIA,Flood,2651753.312480961,Steel,Industrial,1982,66000.0,0.7194514692795484,0.09614580108956251,254954.94652038297
P04408,PUERTO RICO,Tornado,3452405.496583125,Wood,Commercial,1953,250000.0,0.805792388206018,0.19562444117037345,675374.8959625994
P04409,PUERTO RICO,Hurricane,317837.410690755,Steel,Residential,1950,250000.0,0.805792388206018,0.0963444816799002,30621.88059148236
P04410,ARKANSAS,Flood,2352684.176688451,Steel,Residential,1982,0.0,0.0,0.0,0.0
P04411,ILLINOIS,Tornado,2275789.4488978353,Masonry,Commercial,2023,5091000.0,1.001176227529096,0.244911702052941,557367.4674436934
P04412,NEBRASKA,Earthquake,2352933.9650282464,Wood,Industrial,2011,250000.0,0.805792388206018,0.1967345105909968,462903.31206276565
P04413,VIRGINIA,Flood,4901465.758220182,Steel,Commercial,1952,66000.0,0.7194514692795484,0.06882687559537802,337352.5739760257
P04414,ALABAMA,Earthquake,782464.5184068757,Concrete,Commercial,1994,250000.0,0.805792388206018,0.05901358552824378,46176.036779820235
P04415,KENTUCKY,Wildfire,3483105.8095920035,Wood,Residential,1970,250000.0,0.805792388206018,0.4538679465822252,1580870.0815281416
P04416,TENNESSEE,Earthquake,2069781.0731549265,Masonry,Industrial,2013,250000.0,0.805792388206018,0.13777807761797153,285170.4573493479
P04417,OHIO,Flood,2607459.9691901165,Concrete,Residential,2022,5000.0,0.5521867402939868,0.05603494575529507,146108.87793267154
P04418,VIRGINIA,Earthquake,3835730.138695361,Steel,Residential,2006,250000.0,0.805792388206018,0.088371547200279,338969.4069992498
P04419,ILLINOIS,Hurricane,871139.668610057,Steel,Industrial,1989,250000.0,0.805792388206018,0.10154945294914004,88463.75678964643
P04420,ILLINOIS,Flood,3841567.541918812,Wood,Residential,2011,5000.0,0.5521867402939868,0.3375659625232153,1296782.444885766
P04421,MISSOURI,Tornado,444620.83515375404,Steel,Commercial,1992,1671446000.0,1.3768021148949532,0.2013647315461928,89530.95511057973
P04422,MISSOURI,Earthquake,2468216.604928182,Wood,Commercial,1995,250000.0,0.805792388206018,0.26880404670997693,663466.6115614556
P04423,VIRGINIA,Hurricane,3736147.202727944,Steel,Industrial,2021,250000.0,0.805792388206018,0.07525609648605379,281167.8543745941
P04424,CALIFORNIA,Wildfire,1043502.1312380271,Concrete,Commercial,1973,250000.0,0.805792388206018,0.0948585526873154,98985.10189536831
P04425,WISCONSIN,Wildfire,3877486.6655735746,Masonry,Commercial,1973,250000.0,0.805792388206018,0.19244747003975127,746212.4989025055
P04426,ILLINOIS,Earthquake,917381.2839361419,Concrete,Commercial,1959,250000.0,0.805792388206018,0.037178252166197245,34106.63270672768
P04427,OHIO,Wildfire,4016269.9089918947,Masonry,Commercial,2017,250000.0,0.805792388206018,0.09536220817950193,383000.3671663543
P04428,OHIO,Tornado,2397784.307415004,Wood,Residential,2006,1948500.0,0.9389121136918566,0.5771496988443671,1383880.4909183187
P04429,ILLINOIS,Flood,3454727.826129223,Steel,Commercial,1993,5000.0,0.5521867402939868,0.0956351751499243,330393.5007471855
P04430,ALABAMA,Hurricane,4595291.646009023,Concrete,Industrial,2022,250000.0,0.805792388206018,0.051143763240210506,235020.50796320272
P04431,MISSOURI,Earthquake,2101265.4657072956,Steel,Residential,1997,250000.0,0.805792388206018,0.10358085452763419,217650.8725273689
P04432,TEXAS,Wildfire,1241491.8814315868,Wood,Commercial,1976,250000.0,0.805792388206018,0.24446259378816682,303498.325501717
P04433,MISSOURI,Flood,4349104.073426616,Masonry,Commercial,1979,250000.0,0.805792388206018,0.20363080395639047,885611.5589618746
P04434,INDIANA,Tornado,891921.575713413,Concrete,Industrial,1995,17341000.0,1.0806324212221268,0.032955981546632665,29394.150990254766
P04435,PUERTO RICO,Wildfire,3194232.654003341,Masonry,Residential,1961,250000.0,0.805792388206018,0.3197736949819483,1021431.5784026437
P04436,ARKANSAS,Wildfire,4623941.111399012,Masonry,Commercial,2009,250000.0,0.805792388206018,0.15548525222320783,718954.6499711353
P04437,FLORIDA,Hurricane,3404543.8865229976,Wood,Industrial,1968,250000.0,0.805792388206018,0.16298314077447043,554883.2555300404
P04438,MISSISSIPPI,Tornado,1058837.318705075,Masonry,Residential,2017,19401000.0,1.0879097058698306,0.3049324187020329,322873.82460471377
P04439,FLORIDA,Tornado,846191.3636398414,Wood,Residential,2003,4119000.0,0.987440993520853,0.49428863052514643,418262.7702957434
P04440,TENNESSEE,Earthquake,1336297.1023928963,Masonry,Commercial,1983,250000.0,0.805792388206018,0.11433573486199748,152786.5111960497
P04441,KENTUCKY,Hurricane,2017893.4809972341,Masonry,Industrial,1956,250000.0,0.805792388206018,0.13376078334726,269915.01272951934
P04442,VIRGINIA,Earthquake,879879.2560645252,Concrete,Industrial,1991,250000.0,0.805792388206018,0.02630574255698932,23145.877191268683
P04443,VIRGINIA,Hurricane,4009288.9255624563,Wood,Commercial,2017,250000.0,0.805792388206018,0.2958690988186116,1186224.7013096036
P04444,TEXAS,Tornado,1849473.1787835546,Steel,Commercial,2002,14557500.0,1.0692892058341545,0.16879074666296393,312173.95878000156
P04445,WASHINGTON,Hurricane,4686825.005972359,Steel,Commercial,1957,250000.0,0.805792388206018,0.07850480240536505,367938.2710023839
P04446,PUERTO RICO,Hurricane,4228205.233773088,Steel,Industrial,1971,250000.0,0.805792388206018,0.043905812863998334,185642.78774461953
P04447,FLORIDA,Hurricane,4553209.487728264,Concrete,Residential,1975,250000.0,0.805792388206018,0.12065119326252947,549350.1578686857
P04448,FLORIDA,Flood,1543014.303517346,Concrete,Commercial,2012,50000.0,0.7014527831408369,0.05444476794781677,84009.05569516402
P04449,VIRGINIA,Flood,2911284.5647287318,Masonry,Commercial,1995,66000.0,0.7194514692795484,0.20503891669189292,596926.6333338082
P04450,PUERTO RICO,Tornado,1675102.6384075515,Masonry,Residential,1993,250000.0,0.805792388206018,0.20631942833915914,345606.2187656632
P04451,KENTUCKY,Hurricane,1359047.7067461535,Steel,Residential,2011,250000.0,0.805792388206018,0.1945759978318467,264438.0636412158
P04452,WEST VIRGINIA,Tornado,3074725.227892498,Masonry,Industrial,1985,250000.0,0.805792388206018,0.06349517767961096,195230.2246610165
P04453,WEST VIRGINIA,Flood,4108177.364938932,Masonry,Commercial,1990,10108550.0,1.045643926593353,0.26617782415318597,1093505.712234814
P04454,PENNSYLVANIA,Hurricane,558629.2500206057,Concrete,Industrial,1976,250000.0,0.805792388206018,0.05696548691119152,31822.58723025755
P04455,VIRGINIA,Earthquake,1451266.93069375,Steel,Residential,2019,250000.0,0.805792388206018,0.14885256397939614,216024.8036522733
P04456,PUERTO RICO,Flood,1105157.4863420234,Wood,Commercial,1990,125500.0,0.7611143814294813,0.30057871871744274,332186.8212256751
P04457,OHIO,Flood,4011915.848464715,Steel,Industrial,1954,5000.0,0.5521867402939868,0.07166335119500376,287507.3344133284
P04458,WASHINGTON,Flood,4673523.158151875,Concrete,Industrial,2006,25500.0,0.6578007741111218,0.05642688040613841,263712.3323203542
P04459,VIRGINIA,Hurricane,491719.2798984589,Steel,Residential,1978,250000.0,0.805792388206018,0.15922822400502262,78295.58764726024
P04460,ALABAMA,Wildfire,1958145.732065481,Wood,Commercial,1961,250000.0,0.805792388206018,0.22999813226222376,450369.8610723055
P04461,OHIO,Earthquake,4581094.309321418,Masonry,Industrial,1974,250000.0,0.805792388206018,0.09294477291239842,425788.7702701599
P04462,OHIO,Earthquake,1788727.2806768618,Steel,Industrial,1983,250000.0,0.805792388206018,0.048014212560309744,85884.33186684367
